instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13401858,52351,GRASIM25OCTFUT,GRASIM,0.0,2025-10-28,0.0,0.1,250,FUT,NFO-FUT,NFO
12452610,48643,GRASIM25NOVFUT,GRASIM,0.0,2025-11-25,0.0,0.1,250,FUT,NFO-FUT,NFO
13610242,53165,HAL25SEPFUT,HAL,0.0,2025-09-30,0.0,0.1,150,FUT,NFO-FUT,NFO
13402114,52352,HAL25OCTFUT,HAL,0.0,2025-10-28,0.0,0.1,150,FUT,NFO-FUT,NFO
12452866,48644,HAL25NOVFUT,HAL,0.0,2025-11-25,0.0,0.1,150,FUT,NFO-FUT,NFO
13610498,53166,HAVELLS25SEPFUT,HAVELLS,0.0,2025-09-30,0.0,0.1,500,FUT,NFO-FUT,NFO
13402370,52353,HAVELLS25OCTFUT,HAVELLS,0.0,2025-10-28,0.0,0.1,500,FUT,NFO-FUT,NFO
12454146,48649,HAVELLS25NOVFUT,HAVELLS,0.0,2025-11-25,0.0,0.1,500,FUT,NFO-FUT,NFO
13611266,53169,HCLTECH25SEPFUT,HCLTECH,0.0,2025-09-30,0.0,0.1,350,FUT,NFO-FUT,NFO
13404674,52362,HCLTECH25OCTFUT,HCLTECH,0.0,2025-10-28,0.0,0.1,350,FUT,NFO-FUT,NFO
12454402,48650,HCLTECH25NOVFUT,HCLTECH,0.0,2025-11-25,0.0,0.1,350,FUT,NFO-FUT,NFO
13611522,53170,HDFCAMC25SEPFUT,HDFCAMC,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13404930,52363,HDFCAMC25OCTFUT,HDFCAMC,0.0,2025-10-28,0.0,0.5,150,FUT,NFO-FUT,NFO
12454658,48651,HDFCAMC25NOVFUT,HDFCAMC,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
13611778,53171,HDFCBANK25SEPFUT,HDFCBANK,0.0,2025-09-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
13405186,52364,HDFCBANK25OCTFUT,HDFCBANK,0.0,2025-10-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
12454914,48652,HDFCBANK25NOVFUT,HDFCBANK,0.0,2025-11-25,0.0,0.05,1100,FUT,NFO-FUT,NFO
13612034,53172,HDFCLIFE25SEPFUT,HDFCLIFE,0.0,2025-09-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
13405442,52365,HDFCLIFE25OCTFUT,HDFCLIFE,0.0,2025-10-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
12456194,48657,HDFCLIFE25NOVFUT,HDFCLIFE,0.0,2025-11-25,0.0,0.05,1100,FUT,NFO-FUT,NFO
13612290,53173,HEROMOTOCO25SEPFUT,HEROMOTOCO,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13405698,52366,HEROMOTOCO25OCTFUT,HEROMOTOCO,0.0,2025-10-28,0.0,0.5,150,FUT,NFO-FUT,NFO
12456450,48658,HEROMOTOCO25NOVFUT,HEROMOTOCO,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
13612546,53174,HFCL25SEPFUT,HFCL,0.0,2025-09-30,0.0,0.01,6450,FUT,NFO-FUT,NFO
13405954,52367,HFCL25OCTFUT,HFCL,0.0,2025-10-28,0.0,0.01,6450,FUT,NFO-FUT,NFO
12459778,48671,HFCL25NOVFUT,HFCL,0.0,2025-11-25,0.0,0.01,6450,FUT,NFO-FUT,NFO
13612802,53175,HINDALCO25SEPFUT,HINDALCO,0.0,2025-09-30,0.0,0.05,1400,FUT,NFO-FUT,NFO
13406210,52368,HINDALCO25OCTFUT,HINDALCO,0.0,2025-10-28,0.0,0.05,1400,FUT,NFO-FUT,NFO
12460034,48672,HINDALCO25NOVFUT,HINDALCO,0.0,2025-11-25,0.0,0.05,1400,FUT,NFO-FUT,NFO
13613058,53176,HINDPETRO25SEPFUT,HINDPETRO,0.0,2025-09-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
13406466,52369,HINDPETRO25OCTFUT,HINDPETRO,0.0,2025-10-28,0.0,0.05,2025,FUT,NFO-FUT,NFO
12465410,48693,HINDPETRO25NOVFUT,HINDPETRO,0.0,2025-11-25,0.0,0.05,2025,FUT,NFO-FUT,NFO
13615362,53185,HINDUNILVR25SEPFUT,HINDUNILVR,0.0,2025-09-30,0.0,0.1,300,FUT,NFO-FUT,NFO
13406722,52370,HINDUNILVR25OCTFUT,HINDUNILVR,0.0,2025-10-28,0.0,0.1,300,FUT,NFO-FUT,NFO
12465666,48694,HINDUNILVR25NOVFUT,HINDUNILVR,0.0,2025-11-25,0.0,0.1,300,FUT,NFO-FUT,NFO
13615618,53186,HINDZINC25SEPFUT,HINDZINC,0.0,2025-09-30,0.0,0.05,1225,FUT,NFO-FUT,NFO
13406978,52371,HINDZINC25OCTFUT,HINDZINC,0.0,2025-10-28,0.0,0.05,1225,FUT,NFO-FUT,NFO
12466946,48699,HINDZINC25NOVFUT,HINDZINC,0.0,2025-11-25,0.0,0.05,1225,FUT,NFO-FUT,NFO
13615874,53187,HUDCO25SEPFUT,HUDCO,0.0,2025-09-30,0.0,0.01,2775,FUT,NFO-FUT,NFO
13407234,52372,HUDCO25OCTFUT,HUDCO,0.0,2025-10-28,0.0,0.01,2775,FUT,NFO-FUT,NFO
12467202,48700,HUDCO25NOVFUT,HUDCO,0.0,2025-11-25,0.0,0.01,2775,FUT,NFO-FUT,NFO
13616130,53188,ICICIBANK25SEPFUT,ICICIBANK,0.0,2025-09-30,0.0,0.1,700,FUT,NFO-FUT,NFO
13407746,52374,ICICIBANK25OCTFUT,ICICIBANK,0.0,2025-10-28,0.0,0.1,700,FUT,NFO-FUT,NFO
12468994,48707,ICICIBANK25NOVFUT,ICICIBANK,0.0,2025-11-25,0.0,0.1,700,FUT,NFO-FUT,NFO
13616386,53189,ICICIGI25SEPFUT,ICICIGI,0.0,2025-09-30,0.0,0.1,325,FUT,NFO-FUT,NFO
13408002,52375,ICICIGI25OCTFUT,ICICIGI,0.0,2025-10-28,0.0,0.1,325,FUT,NFO-FUT,NFO
12469250,48708,ICICIGI25NOVFUT,ICICIGI,0.0,2025-11-25,0.0,0.1,325,FUT,NFO-FUT,NFO
13616642,53190,ICICIPRULI25SEPFUT,ICICIPRULI,0.0,2025-09-30,0.0,0.05,925,FUT,NFO-FUT,NFO
13408770,52378,ICICIPRULI25OCTFUT,ICICIPRULI,0.0,2025-10-28,0.0,0.05,925,FUT,NFO-FUT,NFO
12475394,48732,ICICIPRULI25NOVFUT,ICICIPRULI,0.0,2025-11-25,0.0,0.05,925,FUT,NFO-FUT,NFO
13617154,53192,IDEA25SEPFUT,IDEA,0.0,2025-09-30,0.0,0.01,71475,FUT,NFO-FUT,NFO
13409026,52379,IDEA25OCTFUT,IDEA,0.0,2025-10-28,0.0,0.01,71475,FUT,NFO-FUT,NFO
12475650,48733,IDEA25NOVFUT,IDEA,0.0,2025-11-25,0.0,0.01,71475,FUT,NFO-FUT,NFO
13617410,53193,IDFCFIRSTB25SEPFUT,IDFCFIRSTB,0.0,2025-09-30,0.0,0.01,9275,FUT,NFO-FUT,NFO
13409282,52380,IDFCFIRSTB25OCTFUT,IDFCFIRSTB,0.0,2025-10-28,0.0,0.01,9275,FUT,NFO-FUT,NFO
12475906,48734,IDFCFIRSTB25NOVFUT,IDFCFIRSTB,0.0,2025-11-25,0.0,0.01,9275,FUT,NFO-FUT,NFO
13618946,53199,IEX25SEPFUT,IEX,0.0,2025-09-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
13409538,52381,IEX25OCTFUT,IEX,0.0,2025-10-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
12476162,48735,IEX25NOVFUT,IEX,0.0,2025-11-25,0.0,0.01,3750,FUT,NFO-FUT,NFO
13619202,53200,IGL25SEPFUT,IGL,0.0,2025-09-30,0.0,0.01,2750,FUT,NFO-FUT,NFO
13409794,52382,IGL25OCTFUT,IGL,0.0,2025-10-28,0.0,0.01,2750,FUT,NFO-FUT,NFO
12477954,48742,IGL25NOVFUT,IGL,0.0,2025-11-25,0.0,0.01,2750,FUT,NFO-FUT,NFO
13619970,53203,IIFL25SEPFUT,IIFL,0.0,2025-09-30,0.0,0.05,1650,FUT,NFO-FUT,NFO
13410050,52383,IIFL25OCTFUT,IIFL,0.0,2025-10-28,0.0,0.05,1650,FUT,NFO-FUT,NFO
12478210,48743,IIFL25NOVFUT,IIFL,0.0,2025-11-25,0.0,0.05,1650,FUT,NFO-FUT,NFO
13620226,53204,INDHOTEL25SEPFUT,INDHOTEL,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13410306,52384,INDHOTEL25OCTFUT,INDHOTEL,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
12478978,48746,INDHOTEL25NOVFUT,INDHOTEL,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
13620482,53205,INDIANB25SEPFUT,INDIANB,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13411842,52390,INDIANB25OCTFUT,INDIANB,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
12479234,48747,INDIANB25NOVFUT,INDIANB,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
13620738,53206,INDIGO25SEPFUT,INDIGO,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13412098,52391,INDIGO25OCTFUT,INDIGO,0.0,2025-10-28,0.0,0.5,150,FUT,NFO-FUT,NFO
12480002,48750,INDIGO25NOVFUT,INDIGO,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
13626882,53230,INDUSINDBK25SEPFUT,INDUSINDBK,0.0,2025-09-30,0.0,0.05,700,FUT,NFO-FUT,NFO
13412866,52394,INDUSINDBK25OCTFUT,INDUSINDBK,0.0,2025-10-28,0.0,0.05,700,FUT,NFO-FUT,NFO
12480258,48751,INDUSINDBK25NOVFUT,INDUSINDBK,0.0,2025-11-25,0.0,0.05,700,FUT,NFO-FUT,NFO
13627138,53231,INDUSTOWER25SEPFUT,INDUSTOWER,0.0,2025-09-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
13413122,52395,INDUSTOWER25OCTFUT,INDUSTOWER,0.0,2025-10-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
12488194,48782,INDUSTOWER25NOVFUT,INDUSTOWER,0.0,2025-11-25,0.0,0.05,1700,FUT,NFO-FUT,NFO
13627394,53232,INFY25SEPFUT,INFY,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13413890,52398,INFY25OCTFUT,INFY,0.0,2025-10-28,0.0,0.1,400,FUT,NFO-FUT,NFO
12488450,48783,INFY25NOVFUT,INFY,0.0,2025-11-25,0.0,0.1,400,FUT,NFO-FUT,NFO
13627650,53233,INOXWIND25SEPFUT,INOXWIND,0.0,2025-09-30,0.0,0.01,3272,FUT,NFO-FUT,NFO
13414146,52399,INOXWIND25OCTFUT,INOXWIND,0.0,2025-10-28,0.0,0.01,3272,FUT,NFO-FUT,NFO
12492034,48797,INOXWIND25NOVFUT,INOXWIND,0.0,2025-11-25,0.0,0.01,3272,FUT,NFO-FUT,NFO
13627906,53234,IOC25SEPFUT,IOC,0.0,2025-09-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
13415938,52406,IOC25OCTFUT,IOC,0.0,2025-10-28,0.0,0.01,4875,FUT,NFO-FUT,NFO
12492290,48798,IOC25NOVFUT,IOC,0.0,2025-11-25,0.0,0.01,4875,FUT,NFO-FUT,NFO
13628674,53237,IRCTC25SEPFUT,IRCTC,0.0,2025-09-30,0.0,0.05,875,FUT,NFO-FUT,NFO
13416194,52407,IRCTC25OCTFUT,IRCTC,0.0,2025-10-28,0.0,0.05,875,FUT,NFO-FUT,NFO
12492546,48799,IRCTC25NOVFUT,IRCTC,0.0,2025-11-25,0.0,0.05,875,FUT,NFO-FUT,NFO
13628930,53238,IREDA25SEPFUT,IREDA,0.0,2025-09-30,0.0,0.01,3450,FUT,NFO-FUT,NFO
13416962,52410,IREDA25OCTFUT,IREDA,0.0,2025-10-28,0.0,0.01,3450,FUT,NFO-FUT,NFO
12492802,48800,IREDA25NOVFUT,IREDA,0.0,2025-11-25,0.0,0.01,3450,FUT,NFO-FUT,NFO
13629186,53239,IRFC25SEPFUT,IRFC,0.0,2025-09-30,0.0,0.01,4250,FUT,NFO-FUT,NFO
13417218,52411,IRFC25OCTFUT,IRFC,0.0,2025-10-28,0.0,0.01,4250,FUT,NFO-FUT,NFO
12493314,48802,IRFC25NOVFUT,IRFC,0.0,2025-11-25,0.0,0.01,4250,FUT,NFO-FUT,NFO
13629954,53242,ITC25SEPFUT,ITC,0.0,2025-09-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
13417986,52414,ITC25OCTFUT,ITC,0.0,2025-10-28,0.0,0.05,1600,FUT,NFO-FUT,NFO
12493570,48803,ITC25NOVFUT,ITC,0.0,2025-11-25,0.0,0.05,1600,FUT,NFO-FUT,NFO
13630210,53243,JINDALSTEL25SEPFUT,JINDALSTEL,0.0,2025-09-30,0.0,0.05,625,FUT,NFO-FUT,NFO
13418242,52415,JINDALSTEL25OCTFUT,JINDALSTEL,0.0,2025-10-28,0.0,0.05,625,FUT,NFO-FUT,NFO
12495362,48810,JINDALSTEL25NOVFUT,JINDALSTEL,0.0,2025-11-25,0.0,0.05,625,FUT,NFO-FUT,NFO
13636098,53266,JIOFIN25SEPFUT,JIOFIN,0.0,2025-09-30,0.0,0.05,2350,FUT,NFO-FUT,NFO
13419010,52418,JIOFIN25OCTFUT,JIOFIN,0.0,2025-10-28,0.0,0.05,2350,FUT,NFO-FUT,NFO
12495618,48811,JIOFIN25NOVFUT,JIOFIN,0.0,2025-11-25,0.0,0.05,2350,FUT,NFO-FUT,NFO
13636354,53267,JSWENERGY25SEPFUT,JSWENERGY,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13419266,52419,JSWENERGY25OCTFUT,JSWENERGY,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
12496898,48816,JSWENERGY25NOVFUT,JSWENERGY,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
13637378,53271,JSWSTEEL25SEPFUT,JSWSTEEL,0.0,2025-09-30,0.0,0.1,675,FUT,NFO-FUT,NFO
13420034,52422,JSWSTEEL25OCTFUT,JSWSTEEL,0.0,2025-10-28,0.0,0.1,675,FUT,NFO-FUT,NFO
12497154,48817,JSWSTEEL25NOVFUT,JSWSTEEL,0.0,2025-11-25,0.0,0.1,675,FUT,NFO-FUT,NFO
13637634,53272,JUBLFOOD25SEPFUT,JUBLFOOD,0.0,2025-09-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
13420290,52423,JUBLFOOD25OCTFUT,JUBLFOOD,0.0,2025-10-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
12502786,48839,JUBLFOOD25NOVFUT,JUBLFOOD,0.0,2025-11-25,0.0,0.05,1250,FUT,NFO-FUT,NFO
13640194,53282,KALYANKJIL25SEPFUT,KALYANKJIL,0.0,2025-09-30,0.0,0.05,1175,FUT,NFO-FUT,NFO
13420546,52424,KALYANKJIL25OCTFUT,KALYANKJIL,0.0,2025-10-28,0.0,0.05,1175,FUT,NFO-FUT,NFO
12503042,48840,KALYANKJIL25NOVFUT,KALYANKJIL,0.0,2025-11-25,0.0,0.05,1175,FUT,NFO-FUT,NFO
13640450,53283,KAYNES25SEPFUT,KAYNES,0.0,2025-09-30,0.0,0.5,100,FUT,NFO-FUT,NFO
13420802,52425,KAYNES25OCTFUT,KAYNES,0.0,2025-10-28,0.0,0.5,100,FUT,NFO-FUT,NFO
12505602,48850,KAYNES25NOVFUT,KAYNES,0.0,2025-11-25,0.0,0.5,100,FUT,NFO-FUT,NFO
13640962,53285,KEI25SEPFUT,KEI,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13421570,52428,KEI25OCTFUT,KEI,0.0,2025-10-28,0.0,0.1,175,FUT,NFO-FUT,NFO
12505858,48851,KEI25NOVFUT,KEI,0.0,2025-11-25,0.0,0.1,175,FUT,NFO-FUT,NFO
13641730,53288,KFINTECH25SEPFUT,KFINTECH,0.0,2025-09-30,0.0,0.1,450,FUT,NFO-FUT,NFO
13421826,52429,KFINTECH25OCTFUT,KFINTECH,0.0,2025-10-28,0.0,0.1,450,FUT,NFO-FUT,NFO
12507394,48857,KFINTECH25NOVFUT,KFINTECH,0.0,2025-11-25,0.0,0.1,450,FUT,NFO-FUT,NFO
13660162,53360,KOTAKBANK25SEPFUT,KOTAKBANK,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13422082,52430,KOTAKBANK25OCTFUT,KOTAKBANK,0.0,2025-10-28,0.0,0.1,400,FUT,NFO-FUT,NFO
12507650,48858,KOTAKBANK25NOVFUT,KOTAKBANK,0.0,2025-11-25,0.0,0.1,400,FUT,NFO-FUT,NFO
13660418,53361,KPITTECH25SEPFUT,KPITTECH,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13422338,52431,KPITTECH25OCTFUT,KPITTECH,0.0,2025-10-28,0.0,0.1,400,FUT,NFO-FUT,NFO
12507906,48859,KPITTECH25NOVFUT,KPITTECH,0.0,2025-11-25,0.0,0.1,400,FUT,NFO-FUT,NFO
13660674,53362,LAURUSLABS25SEPFUT,LAURUSLABS,0.0,2025-09-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
13422594,52432,LAURUSLABS25OCTFUT,LAURUSLABS,0.0,2025-10-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
12508162,48860,LAURUSLABS25NOVFUT,LAURUSLABS,0.0,2025-11-25,0.0,0.05,1700,FUT,NFO-FUT,NFO
13660930,53363,LICHSGFIN25SEPFUT,LICHSGFIN,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13422850,52433,LICHSGFIN25OCTFUT,LICHSGFIN,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
12509186,48864,LICHSGFIN25NOVFUT,LICHSGFIN,0.0,2025-11-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
13661186,53364,LICI25SEPFUT,LICI,0.0,2025-09-30,0.0,0.05,700,FUT,NFO-FUT,NFO
13423106,52434,LICI25OCTFUT,LICI,0.0,2025-10-28,0.0,0.05,700,FUT,NFO-FUT,NFO
12509442,48865,LICI25NOVFUT,LICI,0.0,2025-11-25,0.0,0.05,700,FUT,NFO-FUT,NFO
13661442,53365,LODHA25SEPFUT,LODHA,0.0,2025-09-30,0.0,0.1,450,FUT,NFO-FUT,NFO
13424898,52441,LODHA25OCTFUT,LODHA,0.0,2025-10-28,0.0,0.1,450,FUT,NFO-FUT,NFO
12511490,48873,LODHA25NOVFUT,LODHA,0.0,2025-11-25,0.0,0.1,450,FUT,NFO-FUT,NFO
13670402,53400,LT25SEPFUT,LT,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13425154,52442,LT25OCTFUT,LT,0.0,2025-10-28,0.0,0.1,175,FUT,NFO-FUT,NFO
12511746,48874,LT25NOVFUT,LT,0.0,2025-11-25,0.0,0.1,175,FUT,NFO-FUT,NFO
13670658,53401,LTF25SEPFUT,LTF,0.0,2025-09-30,0.0,0.01,4462,FUT,NFO-FUT,NFO
13425410,52443,LTF25OCTFUT,LTF,0.0,2025-10-28,0.0,0.01,4462,FUT,NFO-FUT,NFO
12512770,48878,LTF25NOVFUT,LTF,0.0,2025-11-25,0.0,0.01,4462,FUT,NFO-FUT,NFO
13672962,53410,LTIM25SEPFUT,LTIM,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13425666,52444,LTIM25OCTFUT,LTIM,0.0,2025-10-28,0.0,0.5,150,FUT,NFO-FUT,NFO
12513026,48879,LTIM25NOVFUT,LTIM,0.0,2025-11-25,0.0,0.5,150,FUT,NFO-FUT,NFO
13673218,53411,LUPIN25SEPFUT,LUPIN,0.0,2025-09-30,0.0,0.1,425,FUT,NFO-FUT,NFO
13425922,52445,LUPIN25OCTFUT,LUPIN,0.0,2025-10-28,0.0,0.1,425,FUT,NFO-FUT,NFO
12514306,48884,LUPIN25NOVFUT,LUPIN,0.0,2025-11-25,0.0,0.1,425,FUT,NFO-FUT,NFO
13673474,53412,M&M25SEPFUT,M&M,0.0,2025-09-30,0.0,0.1,200,FUT,NFO-FUT,NFO
13426178,52446,M&M25OCTFUT,M&M,0.0,2025-10-28,0.0,0.1,200,FUT,NFO-FUT,NFO
12515074,48887,M&M25NOVFUT,M&M,0.0,2025-11-25,0.0,0.1,200,FUT,NFO-FUT,NFO
13689858,53476,MANAPPURAM25SEPFUT,MANAPPURAM,0.0,2025-09-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
13426690,52448,MANAPPURAM25OCTFUT,MANAPPURAM,0.0,2025-10-28,0.0,0.05,3000,FUT,NFO-FUT,NFO
12515330,48888,MANAPPURAM25NOVFUT,MANAPPURAM,0.0,2025-11-25,0.0,0.05,3000,FUT,NFO-FUT,NFO
13690114,53477,MANKIND25SEPFUT,MANKIND,0.0,2025-09-30,0.0,0.1,225,FUT,NFO-FUT,NFO
13426946,52449,MANKIND25OCTFUT,MANKIND,0.0,2025-10-28,0.0,0.1,225,FUT,NFO-FUT,NFO
12515586,48889,MANKIND25NOVFUT,MANKIND,0.0,2025-11-25,0.0,0.1,225,FUT,NFO-FUT,NFO
13693954,53492,MARICO25SEPFUT,MARICO,0.0,2025-09-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
13427970,52453,MARICO25OCTFUT,MARICO,0.0,2025-10-28,0.0,0.05,1200,FUT,NFO-FUT,NFO
12516098,48891,MARICO25NOVFUT,MARICO,0.0,2025-11-25,0.0,0.05,1200,FUT,NFO-FUT,NFO
13694210,53493,MARUTI25SEPFUT,MARUTI,0.0,2025-09-30,0.0,1.0,50,FUT,NFO-FUT,NFO
13428226,52454,MARUTI25OCTFUT,MARUTI,0.0,2025-10-28,0.0,1.0,50,FUT,NFO-FUT,NFO
12516354,48892,MARUTI25NOVFUT,MARUTI,0.0,2025-11-25,0.0,1.0,50,FUT,NFO-FUT,NFO
13747970,53703,MAXHEALTH25SEPFUT,MAXHEALTH,0.0,2025-09-30,0.0,0.1,525,FUT,NFO-FUT,NFO
13428482,52455,MAXHEALTH25OCTFUT,MAXHEALTH,0.0,2025-10-28,0.0,0.1,525,FUT,NFO-FUT,NFO
12517378,48896,MAXHEALTH25NOVFUT,MAXHEALTH,0.0,2025-11-25,0.0,0.1,525,FUT,NFO-FUT,NFO
13748226,53704,MAZDOCK25SEPFUT,MAZDOCK,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13428738,52456,MAZDOCK25OCTFUT,MAZDOCK,0.0,2025-10-28,0.0,0.1,175,FUT,NFO-FUT,NFO
12517634,48897,MAZDOCK25NOVFUT,MAZDOCK,0.0,2025-11-25,0.0,0.1,175,FUT,NFO-FUT,NFO
13748482,53705,MCX25SEPFUT,MCX,0.0,2025-09-30,0.0,0.5,125,FUT,NFO-FUT,NFO
13428994,52457,MCX25OCTFUT,MCX,0.0,2025-10-28,0.0,0.5,125,FUT,NFO-FUT,NFO
12517890,48898,MCX25NOVFUT,MCX,0.0,2025-11-25,0.0,0.5,125,FUT,NFO-FUT,NFO
13748738,53706,MFSL25SEPFUT,MFSL,0.0,2025-09-30,0.0,0.1,800,FUT,NFO-FUT,NFO
13429250,52458,MFSL25OCTFUT,MFSL,0.0,2025-10-28,0.0,0.1,800,FUT,NFO-FUT,NFO
12518658,48901,MFSL25NOVFUT,MFSL,0.0,2025-11-25,0.0,0.1,800,FUT,NFO-FUT,NFO
13567490,52998,MIDCPNIFTY25SEPFUT,MIDCPNIFTY,0.0,2025-09-30,0.0,0.05,140,FUT,NFO-FUT,NFO
13349634,52147,MIDCPNIFTY25OCTFUT,MIDCPNIFTY,0.0,2025-10-28,0.0,0.05,140,FUT,NFO-FUT,NFO
9485570,37053,MIDCPNIFTY25NOVFUT,MIDCPNIFTY,0.0,2025-11-25,0.0,0.05,140,FUT,NFO-FUT,NFO
13748994,53707,MOTHERSON25SEPFUT,MOTHERSON,0.0,2025-09-30,0.0,0.01,6150,FUT,NFO-FUT,NFO
13429506,52459,MOTHERSON25OCTFUT,MOTHERSON,0.0,2025-10-28,0.0,0.01,6150,FUT,NFO-FUT,NFO
12518914,48902,MOTHERSON25NOVFUT,MOTHERSON,0.0,2025-11-25,0.0,0.01,6150,FUT,NFO-FUT,NFO
13749250,53708,MPHASIS25SEPFUT,MPHASIS,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
13429762,52460,MPHASIS25OCTFUT,MPHASIS,0.0,2025-10-28,0.0,0.1,275,FUT,NFO-FUT,NFO
12519426,48904,MPHASIS25NOVFUT,MPHASIS,0.0,2025-11-25,0.0,0.1,275,FUT,NFO-FUT,NFO
13749506,53709,MUTHOOTFIN25SEPFUT,MUTHOOTFIN,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
13430018,52461,MUTHOOTFIN25OCTFUT,MUTHOOTFIN,0.0,2025-10-28,0.0,0.1,275,FUT,NFO-FUT,NFO
12520962,48910,MUTHOOTFIN25NOVFUT,MUTHOOTFIN,0.0,2025-11-25,0.0,0.1,275,FUT,NFO-FUT,NFO
13749762,53710,NATIONALUM25SEPFUT,NATIONALUM,0.0,2025-09-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
13430274,52462,NATIONALUM25OCTFUT,NATIONALUM,0.0,2025-10-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
12521218,48911,NATIONALUM25NOVFUT,NATIONALUM,0.0,2025-11-25,0.0,0.01,3750,FUT,NFO-FUT,NFO
13750018,53711,NAUKRI25SEPFUT,NAUKRI,0.0,2025-09-30,0.0,0.1,375,FUT,NFO-FUT,NFO
13430530,52463,NAUKRI25OCTFUT,NAUKRI,0.0,2025-10-28,0.0,0.1,375,FUT,NFO-FUT,NFO
12522498,48916,NAUKRI25NOVFUT,NAUKRI,0.0,2025-11-25,0.0,0.1,375,FUT,NFO-FUT,NFO
13750786,53714,NBCC25SEPFUT,NBCC,0.0,2025-09-30,0.0,0.01,6500,FUT,NFO-FUT,NFO
13430786,52464,NBCC25OCTFUT,NBCC,0.0,2025-10-28,0.0,0.01,6500,FUT,NFO-FUT,NFO
12522754,48917,NBCC25NOVFUT,NBCC,0.0,2025-11-25,0.0,0.01,6500,FUT,NFO-FUT,NFO
13751042,53715,NCC25SEPFUT,NCC,0.0,2025-09-30,0.0,0.01,2700,FUT,NFO-FUT,NFO
13431042,52465,NCC25OCTFUT,NCC,0.0,2025-10-28,0.0,0.01,2700,FUT,NFO-FUT,NFO
12523522,48920,NCC25NOVFUT,NCC,0.0,2025-11-25,0.0,0.01,2700,FUT,NFO-FUT,NFO
13752322,53720,NESTLEIND25SEPFUT,NESTLEIND,0.0,2025-09-30,0.0,0.1,500,FUT,NFO-FUT,NFO
13431298,52466,NESTLEIND25OCTFUT,NESTLEIND,0.0,2025-10-28,0.0,0.1,500,FUT,NFO-FUT,NFO
12523778,48921,NESTLEIND25NOVFUT,NESTLEIND,0.0,2025-11-25,0.0,0.1,500,FUT,NFO-FUT,NFO
13752578,53721,NHPC25SEPFUT,NHPC,0.0,2025-09-30,0.0,0.01,6400,FUT,NFO-FUT,NFO
13432322,52470,NHPC25OCTFUT,NHPC,0.0,2025-10-28,0.0,0.01,6400,FUT,NFO-FUT,NFO
